Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
3393,126,11,95,13,2656,239,233,123,1261,Commanche,8772,7
3145,110,23,300,109,2929,252,207,70,2958,Rawah,7745,1
3241,45,18,210,50,3535,222,199,105,3494,Rawah,8771,7
3317,338,5,774,133,806,209,233,162,1025,Neota,7202,1
2095,296,34,95,18,150,109,208,229,725,Cache,4703,3
3018,117,6,834,-104,5995,231,234,136,3203,Rawah,7102,2
2965,38,17,503,84,1806,218,202,114,3081,Commanche,7757,2
2556,261,27,170,73,907,145,242,229,1511,Commanche,7710,2
2794,293,14,170,39,2324,179,236,197,914,Commanche,7700,2
2594,282,13,212,4,886,184,241,196,1837,Rawah,7746,2
2626,63,11,485,56,3004,230,218,120,2925,Commanche,4704,1
2042,347,36,30,25,95,129,157,150,658,Cache,4703,3
3388,22,25,277,99,5012,196,179,109,192,Rawah,8772,1
2764,38,11,108,12,2627,220,215,128,4419,Rawah,4744,2
2863,91,26,120,36,5436,249,190,53,4446,Rawah,7745,2
2086,296,39,175,87,324,86,197,235,499,Cache,4703,3
3047,306,18,420,118,5919,167,227,199,1492,Rawah,7745,2
2907,62,14,256,38,2040,231,211,109,2118,Commanche,7755,2
3224,62,18,212,8,641,233,199,92,2003,Neota,7202,2
3233,32,16,300,13,2704,215,204,121,1249,Commanche,7201,1
2746,56,7,30,-1,1284,225,225,134,2220,Rawah,7745,2
2530,122,12,67,19,540,241,230,117,285,Rawah,7745,2
3215,111,3,90,-4,2764,225,236,145,812,Rawah,7202,1
3163,208,23,390,131,3192,198,254,182,1082,Commanche,7757,1
2543,239,11,201,36,1020,200,249,186,1020,Cache,2717,2
3124,140,4,283,5,2012,226,238,147,1911,Commanche,4758,2
2487,191,29,30,-16,426,205,247,156,1034,Commanche,2704,2
2982,103,9,150,19,175,236,228,122,1213,Rawah,7201,1
3180,39,12,180,85,4837,220,212,125,1836,Rawah,7745,1
2918,94,10,558,222,566,236,226,120,1678,Rawah,7745,2
2775,47,15,95,-1,2514,224,206,112,3998,Rawah,4744,2
3094,47,12,90,-10,2638,224,214,123,1230,Commanche,7201,1
3288,347,17,247,60,1650,185,211,162,853,Commanche,7755,1
3384,78,31,95,45,1913,242,169,34,1003,Commanche,8772,7
2651,317,11,201,36,870,192,231,179,1682,Rawah,7745,2
3248,126,6,484,-25,779,231,236,137,3083,Neota,7202,2
3388,42,7,295,79,3587,221,225,138,3266,Commanche,7756,7
2835,108,7,175,34,2842,232,232,133,2423,Rawah,7745,2
3218,36,14,417,46,4390,218,207,122,1654,Rawah,7745,1
3266,6,9,256,55,3572,210,223,151,2601,Commanche,7755,1
3329,169,38,306,170,1714,218,224,101,511,Commanche,8772,7
2612,23,10,309,30,1482,214,219,140,4261,Rawah,7745,2
2922,135,1,180,3,3895,220,238,154,6391,Rawah,7102,2
2906,0,12,270,-32,5437,202,217,152,3874,Rawah,7745,2
3036,105,11,192,48,1546,240,226,115,1318,Commanche,7757,1
3083,30,17,684,167,4442,213,201,119,3728,Rawah,7745,1
3209,286,4,297,19,6033,208,239,170,1777,Rawah,7201,2
3206,127,17,170,25,1831,245,227,105,1487,Neota,7202,1
3450,340,19,759,81,2553,176,209,169,1369,Commanche,7756,1
3027,27,11,270,23,5207,215,217,137,4414,Rawah,7745,2
3090,172,19,182,65,2431,229,245,140,1583,Commanche,7709,1
2964,62,21,361,164,390,233,192,82,1383,Rawah,7745,1
3003,36,10,277,26,1047,219,218,133,2221,Rawah,7745,2
3218,355,13,938,15,1587,199,218,156,953,Commanche,7757,1
2965,126,6,201,10,4137,231,236,138,5619,Rawah,7745,2
2677,75,19,120,37,1115,239,201,85,2039,Rawah,7745,2
3013,60,28,335,68,1744,229,171,0,3376,Commanche,7757,1
3098,108,13,192,60,816,241,225,111,1614,Rawah,7745,1
2828,110,25,67,22,962,253,204,64,2161,Commanche,7757,2
3192,203,23,309,59,594,202,253,176,4966,Neota,7201,2
3024,353,8,0,0,3075,207,227,158,2501,Commanche,7202,1
3091,124,23,240,2,924,251,217,81,1179,Commanche,7202,2
2932,76,12,150,19,4652,234,218,114,3836,Rawah,7202,1
3380,96,22,180,68,2367,249,202,71,2037,Commanche,8772,7
2869,85,14,180,59,180,239,216,104,1173,Rawah,7745,2
2358,18,6,488,165,1008,216,227,149,1383,Cache,2717,3
3214,263,12,488,73,268,190,246,194,2311,Commanche,7757,2
2858,155,36,573,87,4244,235,215,77,1691,Commanche,4758,2
3374,342,18,644,175,808,180,210,167,648,Neota,7757,1
2603,65,15,228,-3,646,233,209,105,1055,Rawah,4744,2
3096,15,21,446,16,3360,196,191,126,3038,Rawah,7745,1
3222,140,7,67,4,3073,231,238,139,2250,Rawah,7745,7
2706,212,29,60,24,1275,182,252,190,1608,Commanche,2705,1
3501,122,16,42,-1,1806,245,226,105,1833,Neota,8772,7
3092,317,20,228,-28,2072,163,218,193,2098,Commanche,7756,2
3191,280,8,228,43,450,198,241,183,741,Neota,7756,1
3234,8,14,510,59,3522,202,210,143,4307,Rawah,7745,1
2893,116,20,85,13,5360,250,217,85,4169,Rawah,7745,2
2404,248,25,234,45,295,158,249,221,607,Cache,4703,3
3009,42,6,60,1,2839,221,227,141,708,Rawah,7745,1
3049,311,10,0,0,1627,193,233,180,1786,Commanche,7103,1
3156,86,7,60,-9,1530,230,229,132,459,Commanche,7756,1
3136,56,7,120,4,638,225,225,134,5258,Neota,7201,1
2800,156,10,270,4,2310,232,241,140,1490,Rawah,4744,2
3291,107,17,430,96,285,247,217,92,618,Neota,7756,1
2892,15,7,42,1,1485,214,226,149,1999,Rawah,7745,2
3158,315,7,319,51,5330,201,234,172,454,Rawah,7745,2
3373,28,26,247,92,2352,200,173,97,1189,Commanche,8776,7
3199,63,17,210,0,2039,233,204,98,797,Rawah,7201,1
2891,17,21,297,26,792,197,190,123,1914,Commanche,7700,2
3308,22,22,642,171,1165,200,187,115,5340,Neota,7700,1
3038,160,13,323,73,1415,233,242,137,633,Commanche,4758,2
2954,58,29,371,139,684,226,166,53,685,Commanche,7757,2
3268,311,5,390,89,4735,206,236,169,3270,Rawah,7745,1
3130,350,7,150,20,4662,208,228,159,2631,Rawah,7745,2
3221,250,19,339,66,3961,175,250,210,1546,Commanche,8772,1
3294,49,9,162,15,3582,224,221,131,2292,Rawah,8771,1
2954,100,10,30,6,726,237,227,120,2429,Rawah,7745,2
2932,232,14,674,132,2490,197,252,190,1639,Commanche,7757,2
3089,172,17,319,29,1718,229,246,143,866,Rawah,7745,2
2835,24,11,457,99,1934,214,215,136,900,Commanche,4704,5
2459,100,7,342,125,1040,231,231,133,918,Cache,2717,3
3104,197,13,0,0,2335,216,251,167,295,Commanche,7202,1
3088,251,12,30,7,134,193,248,193,2151,Neota,7201,1
2816,338,17,180,19,1699,180,213,171,2356,Commanche,7757,2
2321,259,22,120,51,1261,161,246,220,404,Cache,2702,6
2696,52,17,218,58,2468,226,202,103,934,Commanche,2703,2
2734,128,16,362,100,2553,245,228,107,2164,Commanche,4703,3
3070,85,28,360,134,1575,246,181,45,2613,Commanche,7757,1
2998,198,10,212,23,5955,217,249,166,3671,Rawah,7746,2
2939,90,9,0,0,5960,234,226,123,3822,Rawah,7700,2
3189,315,19,67,8,3789,168,222,193,1693,Rawah,7745,1
2834,147,10,0,0,977,234,239,136,2405,Commanche,6102,2
3215,283,13,433,35,601,183,240,197,836,Neota,7202,1
3189,63,11,778,-34,1065,230,218,121,1867,Rawah,7745,2
2836,266,12,95,-7,2006,189,245,196,1191,Commanche,7757,2
2851,143,2,0,0,2780,223,238,151,2509,Rawah,7202,2
3077,102,11,127,21,4941,239,225,116,1992,Rawah,7745,1
2223,290,31,242,145,1445,120,218,231,741,Cache,4703,3
3054,186,7,870,82,5854,222,246,158,3692,Rawah,7745,1
3056,174,12,792,240,180,227,246,150,987,Commanche,7756,2
3006,31,1,301,53,4064,218,235,154,1351,Rawah,7745,2
2868,43,11,339,13,3038,222,217,128,2375,Rawah,7745,2
3429,307,14,283,83,5001,181,231,190,850,Rawah,8776,1
3073,0,6,524,74,5482,211,228,155,3632,Rawah,7745,1
3166,327,13,95,6,1020,188,225,176,1317,Rawah,7745,1
2911,181,22,182,60,5467,222,248,148,649,Rawah,7746,2
2911,344,18,685,145,2308,182,209,165,741,Commanche,4704,2
3248,114,22,124,21,2483,251,212,77,2777,Rawah,8771,1
2863,46,17,60,10,1632,223,200,105,2798,Commanche,7757,2
2977,267,5,247,40,3800,207,242,173,2236,Rawah,7745,2
3057,359,18,42,14,2787,190,204,149,2190,Commanche,7202,1
2076,11,30,360,18,750,175,165,114,810,Cache,4703,6
2651,322,27,170,66,1176,143,202,193,2012,Commanche,4758,6
2861,331,13,684,237,633,189,223,174,624,Commanche,7756,2
2924,356,4,30,4,3670,214,233,157,2253,Rawah,7202,2
3072,284,12,162,37,3491,187,240,192,532,Rawah,7745,1
3093,42,7,90,-4,5112,221,225,138,67,Rawah,7745,2
3177,23,13,350,99,2881,212,213,135,1055,Commanche,7700,1
3024,153,8,886,105,5424,230,241,143,5867,Rawah,4744,2
3103,326,11,573,88,1413,194,228,174,2290,Commanche,7756,1
2818,352,14,42,7,3479,194,214,158,6466,Rawah,7745,2
3296,321,10,964,161,931,193,230,176,2512,Commanche,7756,2
3007,252,19,192,-15,3112,175,249,210,1869,Commanche,4758,2
2893,198,7,228,49,3893,218,246,163,3479,Rawah,7746,2
3189,56,26,420,23,495,226,176,68,1933,Neota,7757,1
3326,288,18,726,127,808,166,236,209,1003,Neota,7201,1
3331,16,20,541,107,3099,199,194,127,3427,Commanche,7756,1
2588,188,10,42,-1,841,221,248,159,2005,Rawah,7746,2
2568,351,5,212,15,1500,212,232,158,1630,Commanche,2703,5
2095,17,19,404,100,480,201,198,129,324,Cache,2706,3
3067,63,6,180,20,3034,226,227,135,6036,Rawah,7745,1
2731,49,11,384,44,350,224,217,125,1047,Commanche,4704,2
2873,100,4,450,101,3701,227,234,142,5936,Rawah,4744,2
3003,83,25,30,0,2036,245,188,57,3528,Rawah,7745,1
2998,166,4,671,131,5716,223,241,153,4031,Rawah,7745,2
3212,61,12,0,0,2774,230,215,117,1731,Commanche,8771,1
2946,146,5,513,33,3881,228,239,145,4354,Rawah,4744,2
2808,37,9,234,26,1939,220,219,134,1633,Rawah,7745,2
3145,141,28,540,68,1015,247,219,80,2316,Rawah,7745,1
3205,227,12,0,0,3092,202,251,184,426,Commanche,7756,1
2234,89,28,30,12,1200,248,183,44,488,Cache,2705,3
2463,183,20,240,-86,1260,221,249,153,1595,Commanche,2705,3
3238,110,15,450,102,626,244,223,104,908,Commanche,7755,7
3013,65,25,499,193,446,234,180,64,850,Commanche,7757,2
3071,112,17,153,29,726,247,219,94,771,Rawah,7745,1
3026,338,12,0,0,2499,194,223,168,933,Commanche,7201,1
3246,293,26,150,30,685,139,224,221,1082,Neota,8776,2
2075,17,31,67,30,67,178,159,101,735,Cache,4703,6
2331,135,1,424,37,1333,221,238,153,960,Cache,2703,4
3028,205,16,30,0,716,209,253,175,485,Commanche,7700,2
3137,135,5,361,5,5645,227,238,144,830,Rawah,7101,1
2922,52,15,150,26,5538,227,206,108,4063,Rawah,7745,2
3111,101,8,216,30,1348,233,230,129,2794,Commanche,7202,1
2375,137,9,0,0,644,235,237,133,1057,Commanche,5101,6
3234,30,21,212,44,5590,208,188,108,1295,Rawah,7745,2
3020,151,35,600,193,1020,239,216,75,735,Rawah,7746,2
2966,103,14,42,7,819,242,222,106,2058,Rawah,7745,2
2776,54,14,108,3,1889,228,208,111,2844,Rawah,7745,2
2073,304,22,30,9,806,153,222,207,690,Cache,4703,3
2330,235,16,90,28,1154,192,252,196,153,Cache,2717,3
2069,278,12,0,0,1134,188,242,193,402,Cache,6102,4
2774,102,10,216,31,1867,237,227,120,499,Commanche,7755,1
2936,169,21,228,97,1128,231,243,133,616,Rawah,7745,2
3169,104,12,541,61,5347,240,225,114,1150,Rawah,7745,2
3255,34,21,360,127,1550,211,189,105,2108,Commanche,7757,2
3358,175,13,666,146,1215,227,247,149,2143,Commanche,7756,1
3018,341,18,350,53,3398,180,211,168,2005,Commanche,7700,1
2893,61,29,247,95,270,229,167,51,780,Rawah,7745,1
3169,124,14,277,91,234,242,229,114,2676,Neota,7756,1
2952,146,7,540,46,5549,230,239,142,2305,Rawah,7746,2
2990,31,13,376,86,4761,216,210,128,3714,Rawah,7745,2
3239,21,10,108,17,3126,214,219,141,2014,Rawah,7745,1
2897,175,13,255,92,2592,227,247,149,1317,Commanche,4703,2
2876,122,6,242,64,2556,231,235,137,2060,Rawah,4744,2
3405,90,9,516,-17,816,234,226,123,671,Neota,8776,7
2975,205,13,577,66,6088,212,252,172,5497,Rawah,7745,2
2808,278,20,430,47,1872,161,239,216,2041,Commanche,6102,5
3337,43,9,277,44,1199,222,220,132,2627,Rawah,8771,1
2722,336,5,242,20,2408,209,233,162,5007,Rawah,4744,2
2988,241,12,509,82,5937,196,250,191,3222,Rawah,7745,2
3828,353,10,849,382,4957,203,222,158,3021,Commanche,8776,7
3029,64,23,351,62,793,234,188,74,713,Rawah,7745,1
3021,90,14,0,0,3920,241,217,103,2583,Rawah,7745,1
3155,31,17,330,118,2206,214,202,119,1087,Commanche,7757,1
3162,222,11,85,-2,2925,206,251,180,977,Commanche,7756,2
3050,190,14,60,0,6667,219,250,161,3099,Rawah,7745,2
2988,90,3,454,23,5033,224,234,146,5475,Rawah,4744,2
2613,35,8,60,1,601,219,224,140,1410,Rawah,7102,2
2841,96,5,295,57,2174,228,233,139,1558,Rawah,4744,2
3283,103,13,255,34,1572,241,224,110,2230,Commanche,7756,1
3157,121,11,339,86,124,239,231,121,987,Commanche,7756,2
2886,63,20,268,81,295,233,194,83,492,Rawah,7745,1
2975,267,13,579,75,5891,186,245,197,6192,Rawah,7745,2
2848,51,7,306,21,912,224,225,137,277,Rawah,7745,2
3357,313,8,787,129,2162,199,234,175,1050,Commanche,7756,1
3113,75,11,30,7,3524,234,219,116,4146,Rawah,7745,1
2882,16,8,661,82,2117,214,224,147,1120,Commanche,4704,2
3112,317,17,618,107,6199,173,223,189,1517,Rawah,7745,2
2636,149,19,60,-10,837,241,235,115,1965,Rawah,7746,2
3262,325,18,379,67,566,174,219,183,301,Neota,7757,1
2757,351,6,0,0,900,209,229,159,2186,Commanche,6102,2
2978,272,20,300,75,5267,162,241,216,1471,Rawah,7746,2
3206,269,12,175,17,1053,189,244,195,1284,Neota,7700,1
3217,10,16,192,39,607,202,207,140,1154,Neota,7700,2
3349,333,16,570,121,1980,181,217,175,1092,Commanche,7755,1
3242,332,6,67,14,4269,207,233,165,1041,Rawah,8772,1
3284,292,4,127,8,5558,207,239,170,792,Rawah,8771,1
2791,79,28,228,136,234,243,179,47,1773,Rawah,7746,2
2968,350,12,95,16,3380,198,220,160,6312,Rawah,7745,2
2994,96,13,212,27,4005,241,220,107,2596,Rawah,7745,2
2930,183,22,638,226,607,220,248,151,1657,Commanche,2705,5
3285,89,16,108,15,3394,242,213,97,1345,Commanche,7201,1
3206,266,9,108,4,3042,197,244,187,1214,Commanche,7202,1
3096,41,13,30,0,4012,221,211,123,2873,Rawah,7745,1
2264,295,12,300,88,708,187,237,190,636,Cache,2717,3
3123,90,1,67,5,2389,220,237,153,2017,Commanche,7202,1
2906,198,5,210,3,4820,218,244,161,4840,Rawah,3502,2
2157,354,31,120,38,488,154,171,144,270,Cache,4703,6
2987,79,9,300,39,4158,232,224,124,1969,Rawah,7745,2
3257,123,11,218,36,3707,239,231,121,3392,Rawah,7745,1
3381,306,9,376,40,1595,196,235,179,741,Commanche,8771,7
3137,174,7,524,62,306,224,244,153,1806,Commanche,7202,2
3249,198,25,342,70,642,203,252,170,1061,Rawah,7201,1
3059,152,12,190,37,1406,235,240,134,700,Commanche,7756,2
3073,146,7,30,-1,2922,230,239,142,1073,Commanche,7202,2
2968,76,8,390,71,4077,230,226,128,5387,Rawah,4744,2
2601,36,4,258,-6,805,220,230,147,5548,Rawah,7745,2
3030,153,6,484,8,1168,228,240,146,524,Commanche,7757,2
3072,245,12,391,2,2586,196,249,190,2100,Commanche,7756,1
3226,65,35,510,230,693,229,149,24,2002,Rawah,7746,7
2672,135,6,30,2,2230,230,237,141,1961,Rawah,7746,2
2893,215,13,540,57,2519,207,252,179,1884,Commanche,7702,2
2954,236,21,175,62,2239,178,253,207,1396,Commanche,7757,2
2460,43,24,42,-1,792,216,179,86,1380,Commanche,4703,6
2919,166,4,323,26,5778,223,241,153,5964,Rawah,6101,1
3057,58,20,335,89,1727,230,194,88,3539,Commanche,7757,1
2730,61,11,495,77,573,229,218,121,2800,Rawah,7745,2
2913,141,9,350,-28,5461,234,238,135,3840,Rawah,7745,2
3214,71,19,582,139,4243,237,200,87,3378,Rawah,7745,1
3036,277,10,127,27,2401,192,242,189,1622,Commanche,7756,2
2739,36,9,30,0,2616,220,221,136,4488,Rawah,7102,2
2902,27,7,541,120,721,217,224,143,2259,Rawah,4744,2
3020,217,12,192,-8,2412,208,251,178,1226,Commanche,7755,2
2842,92,17,247,76,1617,244,212,92,1630,Commanche,7757,5
3211,222,12,589,138,6010,204,252,182,2195,Rawah,7746,2
3191,150,12,162,17,4089,235,240,133,700,Commanche,7202,1
3206,140,17,67,17,4365,243,233,112,3513,Commanche,7201,1
3121,146,17,120,-2,3139,241,236,119,859,Commanche,7757,2
2499,130,27,150,45,752,252,213,71,828,Commanche,2705,3
3207,335,20,1001,4,1543,170,208,175,959,Commanche,7757,1
2510,47,24,268,15,924,221,182,83,924,Commanche,4703,2
3202,250,13,277,58,3953,191,249,196,1480,Commanche,8772,1
3225,196,4,247,64,618,219,243,160,2582,Neota,7757,1
2582,356,20,450,168,228,184,201,151,816,Cache,4703,2
3054,34,17,67,4,6566,215,201,117,3070,Rawah,7745,2
3065,128,9,553,32,134,235,235,131,1471,Commanche,7202,2
3070,106,3,60,1,2218,226,235,145,2177,Commanche,7756,2
2895,84,9,626,161,391,233,225,123,1183,Commanche,4704,2
3232,194,15,433,99,594,216,251,165,4846,Neota,7201,2
2720,9,15,474,125,1465,202,210,142,2122,Rawah,7746,2
3018,95,32,612,213,612,251,176,28,1604,Rawah,7745,2
3161,351,11,180,-18,1979,199,221,159,1761,Rawah,7745,1
2824,344,11,85,13,2275,198,223,164,2190,Rawah,7745,1
3261,45,14,541,69,3907,223,208,116,3739,Rawah,8771,1
3218,54,18,418,27,3784,228,197,96,2973,Rawah,7746,2
2959,233,17,190,85,1519,189,253,198,999,Commanche,7757,2
2998,53,7,404,158,6016,224,224,134,4106,Rawah,7745,2
3196,332,21,1006,-6,1513,165,208,180,987,Commanche,7757,1
2581,333,2,420,53,671,214,236,160,1252,Commanche,2703,6
3381,193,13,598,175,2098,218,250,164,1154,Commanche,7756,1
2646,10,19,295,22,1800,196,199,136,2155,Commanche,4704,2
3309,305,13,95,17,3042,182,232,190,864,Commanche,7756,1
2798,345,17,60,21,3129,183,210,163,4878,Rawah,7700,2
2855,110,17,270,59,836,247,219,95,693,Rawah,7746,2
2336,22,19,0,0,1128,205,197,123,854,Cache,4703,6
3308,235,9,360,-7,3568,204,248,181,1855,Commanche,7756,1
3014,323,16,309,60,1635,178,222,183,2316,Commanche,7756,2
3273,89,18,469,-59,782,244,209,88,3371,Neota,7756,2
3275,81,9,60,8,4143,232,225,125,849,Rawah,8771,1
2916,85,10,335,46,4054,235,223,119,5742,Rawah,7746,2
3245,83,25,120,-38,2385,245,189,59,4149,Neota,8772,1
2783,358,6,216,32,2121,210,228,156,2584,Rawah,4744,2
3324,352,19,576,-9,3717,183,203,155,3557,Commanche,8776,7
2757,92,6,30,-3,1234,230,230,133,953,Commanche,4704,2
3307,326,9,630,111,787,198,230,172,845,Commanche,7756,1
3121,333,14,277,24,350,188,222,172,1846,Neota,7201,1
3049,42,23,90,-6,2697,217,184,92,1283,Commanche,7700,1
3098,107,27,595,162,1276,253,197,53,2218,Commanche,7757,2
3244,142,8,698,53,3762,233,238,137,2372,Rawah,7202,1
3215,84,10,192,-3,937,234,224,121,2828,Neota,7202,2
2866,338,15,95,11,2806,185,217,170,2724,Rawah,7745,2
3145,353,16,283,32,1698,190,210,156,1947,Commanche,7700,1
2993,66,12,300,93,424,232,215,114,1396,Rawah,7745,1
2883,132,14,228,73,228,242,232,117,1213,Rawah,7745,1
3011,110,5,30,-2,5166,228,234,140,1884,Rawah,7202,1
3079,353,13,175,40,175,196,216,157,1006,Rawah,7201,2
2285,356,21,95,23,391,182,197,149,474,Cache,4703,3
3221,322,11,30,16,1950,192,229,177,1758,Neota,7202,2
2857,156,15,90,20,4749,236,241,131,4565,Rawah,7746,2
3031,98,19,510,13,6590,247,209,82,2762,Rawah,7746,2
3161,226,19,976,386,1194,189,254,196,1405,Commanche,7757,1
2970,281,15,60,7,1697,177,240,203,1470,Rawah,7745,2
3218,76,36,30,18,2797,237,149,0,277,Commanche,8772,7
3093,122,14,30,-1,2525,243,228,110,1350,Commanche,7201,1
3120,254,12,153,16,5578,193,248,193,3034,Rawah,7201,2
3483,99,16,854,198,2457,245,216,95,1165,Rawah,8776,1
3036,49,5,234,8,1390,222,228,141,2631,Rawah,7745,2
2959,195,20,792,159,2640,212,252,166,1516,Commanche,7757,2
2838,90,19,190,39,201,245,206,81,90,Rawah,7201,1
3133,313,17,150,48,4652,173,225,192,1325,Rawah,7201,1
3188,4,3,216,16,4621,215,233,155,1413,Rawah,7700,1
2879,32,7,0,0,1476,219,224,142,2609,Commanche,4704,2
2406,288,23,361,136,1020,151,231,217,272,Cache,4703,6
3269,119,23,190,55,1044,252,213,76,2630,Commanche,4758,2
2930,125,10,240,23,3457,236,233,127,4743,Rawah,4744,2
3370,102,13,306,48,1998,241,223,110,3326,Rawah,8771,7
3133,328,16,384,36,350,178,219,180,1739,Neota,7201,1
2898,207,7,120,12,1910,216,246,167,1598,Commanche,7202,5
2951,18,14,342,81,3810,208,210,136,2561,Rawah,7746,2
3011,0,13,592,7,4298,200,215,152,3282,Rawah,7745,1
3227,187,20,182,47,3543,218,250,156,2996,Rawah,7201,1
2972,320,14,175,63,2130,182,225,183,2325,Commanche,7757,2
2683,93,14,242,59,1263,241,218,104,433,Rawah,7745,2
3054,28,11,469,74,4628,216,215,134,600,Rawah,7745,1
2932,250,17,60,14,2497,180,250,206,2524,Commanche,7757,2
2983,203,12,268,27,1396,214,250,170,1471,Commanche,7755,2
3255,331,20,511,157,3487,167,210,180,3461,Commanche,7700,2
2404,41,5,30,2,503,221,229,144,541,Commanche,4703,2
2847,153,8,190,31,3406,231,241,142,1693,Rawah,4744,2
3214,16,7,30,-1,1082,214,226,148,1986,Neota,7202,1
3175,350,15,570,100,1689,191,213,159,2664,Commanche,7756,1
2895,121,3,182,4,1839,224,237,148,1440,Commanche,7756,5
2658,350,16,67,25,1825,190,212,159,5013,Rawah,4744,2
3109,99,10,616,61,1878,237,226,119,916,Commanche,7756,2
3168,135,12,201,35,1024,239,234,123,2052,Neota,7202,1
2952,43,9,283,21,2033,222,220,133,914,Commanche,7755,1
3170,49,17,547,75,5626,225,202,105,1426,Rawah,7745,1
3328,131,9,120,2,1290,235,235,132,1450,Commanche,7755,1
3402,349,19,430,173,931,183,206,159,1376,Neota,8776,7
2070,116,37,175,122,242,253,178,16,558,Cache,2702,3
3274,332,4,1006,158,1862,211,235,162,2550,Commanche,7755,1
3022,340,6,120,11,3314,208,232,162,295,Rawah,7745,1
3073,187,11,270,5,979,221,248,159,3102,Commanche,7757,1
3278,13,8,134,-3,3349,212,223,148,1926,Rawah,7745,1
3034,253,15,600,69,1423,185,249,201,418,Commanche,4758,2
2946,37,2,30,2,1842,219,234,151,2440,Commanche,7101,2
2888,165,25,85,41,5375,233,238,120,573,Rawah,7746,2
3167,244,16,660,23,6229,186,251,201,1182,Rawah,7746,2
3076,4,6,466,77,2967,212,228,154,1682,Commanche,7756,2
2563,207,6,30,-3,2848,216,246,166,2325,Commanche,7102,2
3223,125,13,255,51,1771,242,230,114,1482,Neota,7202,1
3240,83,6,90,-1,6128,228,230,137,417,Rawah,7202,1
2617,322,13,300,61,794,185,226,180,1739,Rawah,7746,2
3206,33,8,150,19,3403,219,223,140,3454,Rawah,7202,1
2315,133,24,30,10,907,250,220,84,841,Cache,2704,3
3124,345,16,162,11,2434,188,214,163,531,Commanche,7757,1
3227,288,15,60,4,3115,178,238,200,433,Commanche,7202,1
3111,319,18,417,52,927,171,220,189,1618,Commanche,7201,1
2829,200,27,90,32,1260,198,251,172,2825,Commanche,2705,5
3037,101,8,532,15,4727,235,229,126,1273,Rawah,7745,1
2912,335,12,201,19,366,192,223,170,371,Commanche,7755,2
2958,296,14,30,7,3334,180,235,195,1961,Commanche,7201,1
2939,57,11,595,141,4568,228,217,121,5276,Rawah,4744,2
2904,167,11,300,21,2522,229,244,146,2329,Commanche,6102,2
3034,70,27,457,231,457,237,178,55,1350,Rawah,7746,2
2579,53,20,192,69,1415,227,192,90,1595,Commanche,4703,6
3083,101,9,0,0,3084,235,228,124,3193,Rawah,7102,1
3171,199,11,800,130,828,216,250,167,2012,Commanche,7757,2
2168,267,24,295,170,421,151,241,225,492,Cache,2703,3
3100,14,2,228,36,2350,217,235,155,2136,Commanche,7756,2
3112,333,26,342,131,234,151,196,179,1396,Commanche,7700,1
2477,9,8,124,12,162,211,224,150,1167,Commanche,4703,6
3167,169,23,120,38,2372,230,242,130,3315,Rawah,7745,1
2834,342,20,218,39,1744,174,205,168,1618,Commanche,4758,6
2945,328,12,371,71,859,190,226,175,1848,Commanche,7756,2
2554,113,2,484,24,1008,222,237,151,1148,Commanche,2703,3
3198,22,8,661,105,2950,215,222,144,3558,Rawah,7746,1
2110,51,31,150,26,258,218,158,53,446,Cache,4703,6
3090,335,19,210,-13,1116,174,211,175,2777,Rawah,7746,1
3162,124,5,569,20,3340,229,236,141,3862,Rawah,7745,1
3117,190,5,134,3,170,220,244,159,5032,Neota,6101,2
3105,53,5,192,3,4267,223,229,142,1480,Rawah,7201,1
3295,137,8,379,40,1172,232,237,137,1907,Rawah,7201,1
1924,8,20,153,65,153,192,195,136,674,Cache,2702,6
3303,159,14,541,115,1095,234,242,136,2445,Rawah,7745,2
2942,347,13,124,3,5745,196,219,162,3585,Rawah,7745,2
3176,146,14,932,21,3112,238,238,127,2701,Commanche,7757,2
