Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2622,334,13,540,-17,750,190,222,171,865,Commanche Peak,4704,3
2787,99,9,30,2,1964,235,228,125,2136,Rawah,4744,1
3104,218,13,212,-22,2477,206,252,180,552,Commanche Peak,7756,2
2957,47,15,870,159,3171,224,206,112,886,Commanche Peak,4703,2
2996,47,16,742,150,1575,224,203,109,2803,Commanche Peak,7757,2
3259,240,17,30,0,2546,186,252,201,481,Commanche Peak,8772,7
2792,85,11,42,5,900,236,221,114,2589,Commanche Peak,4704,2
3306,47,8,30,4,3786,223,222,133,2295,Rawah,8708,7
3172,73,5,67,4,4102,226,230,139,576,Commanche Peak,7202,1
3044,110,22,212,52,3132,251,210,75,914,Commanche Peak,7757,1
2965,332,17,127,8,4142,179,217,176,2324,Rawah,7745,2
2880,46,29,277,50,366,214,162,64,1570,Rawah,7745,2
2096,294,30,127,17,700,122,217,227,598,Cache la Poudre,4703,3
2463,26,22,153,88,937,203,186,111,633,Cache la Poudre,4703,6
2799,69,3,242,21,2994,223,233,145,6025,Rawah,4744,2
3150,186,15,277,59,2040,222,249,157,716,Rawah,7201,1
3467,19,10,424,207,1112,213,219,142,1633,Neota,8776,7
2708,99,20,234,76,2460,248,209,81,2282,Commanche Peak,4703,3
2779,135,10,258,33,1928,237,236,129,2420,Rawah,4744,2
2818,139,22,42,11,779,247,227,97,1090,Commanche Peak,7757,2
2942,202,16,242,20,5670,211,253,172,4710,Rawah,7746,2
3010,257,27,330,99,5559,146,244,229,1020,Rawah,7745,2
3126,100,18,234,57,1173,246,213,89,1595,Commanche Peak,4758,2
3118,302,6,0,0,1358,204,237,173,1332,Neota,8776,1
2307,132,13,90,20,1230,241,233,119,930,Cache la Poudre,2704,3
3139,2,8,648,122,1653,209,225,154,2520,Commanche Peak,7755,1
2133,3,30,42,21,679,167,169,128,469,Cache la Poudre,4703,3
2803,263,8,60,5,2221,201,244,182,2068,Commanche Peak,7202,1
3419,312,24,30,18,1588,150,215,202,1891,Neota,8772,7
3206,333,5,350,64,371,208,233,164,2032,Neota,7745,1
2936,334,10,450,-89,450,197,227,169,939,Commanche Peak,7755,1
3220,182,14,90,12,2801,224,248,154,2520,Rawah,7745,7
3138,0,12,467,105,2881,202,217,152,2620,Commanche Peak,7756,1
3012,223,30,95,6,3182,168,252,205,960,Commanche Peak,4758,2
3149,208,15,134,26,5423,209,253,176,1074,Rawah,7745,1
2936,76,15,192,27,4703,237,211,101,4348,Rawah,7202,1
2921,270,8,108,10,4343,200,243,182,4320,Rawah,7745,2
2759,47,10,492,-23,807,224,217,127,2706,Rawah,7745,2
2974,354,18,319,28,2922,186,205,155,484,Commanche Peak,7757,1
3106,62,17,150,-6,691,232,202,95,1624,Rawah,7745,1
3398,303,19,1142,295,3946,164,227,202,2544,Commanche Peak,7709,2
3334,204,5,547,39,990,217,244,163,1337,Commanche Peak,7756,7
2726,10,19,127,23,1355,195,198,136,1485,Commanche Peak,7755,2
2584,76,19,30,3,1506,240,202,85,1273,Commanche Peak,2704,3
3294,67,20,242,12,1838,235,195,83,2631,Rawah,8772,1
3054,135,11,446,-8,234,237,236,128,1419,Commanche Peak,7202,2
3392,321,15,319,110,2271,180,224,183,2621,Rawah,8776,1
3073,315,15,60,9,3245,179,227,187,3032,Rawah,7746,1
3057,92,7,646,85,2506,232,229,129,2268,Commanche Peak,7756,1
2711,70,10,210,22,2021,231,221,123,5457,Rawah,7745,2
3064,72,14,242,17,3034,235,213,106,6113,Rawah,7745,1
2584,43,20,306,61,108,220,193,100,1261,Rawah,7745,2
2276,35,30,0,0,1589,201,160,76,785,Cache la Poudre,6102,4
3000,331,8,234,28,2763,201,230,168,658,Commanche Peak,7756,1
3045,272,9,285,19,658,197,243,185,842,Commanche Peak,4758,1
2928,124,16,277,62,3613,245,227,106,2644,Rawah,7745,2
3110,307,5,95,10,892,207,237,169,1811,Neota,7700,1
3037,110,6,306,3,6606,231,233,135,3473,Rawah,7745,2
3082,179,11,120,1,2403,225,247,154,3548,Rawah,7202,1
3124,348,12,30,6,3029,197,220,161,2221,Commanche Peak,7755,1
3023,25,18,810,261,1731,208,197,120,2181,Commanche Peak,7757,1
2962,255,10,390,53,5803,197,247,188,2821,Rawah,7746,2
3435,150,9,612,-17,1406,233,240,138,3915,Neota,8771,1
2813,288,7,30,3,2571,201,240,178,2611,Rawah,7202,1
2916,77,9,626,-11,800,232,224,125,2318,Rawah,7745,2
3179,304,5,390,26,1624,206,237,171,228,Commanche Peak,7202,1
3041,180,18,815,52,3019,224,248,150,2374,Commanche Peak,7702,2
3140,317,9,331,33,5559,196,232,176,691,Rawah,7202,1
2696,76,2,0,0,2126,222,235,150,6872,Rawah,7102,1
2872,86,15,127,30,2526,241,213,98,2177,Rawah,7745,2
2378,300,17,0,0,1332,171,231,200,351,Cache la Poudre,4703,6
3382,304,15,283,100,2256,176,231,195,2679,Rawah,8772,1
2908,305,21,277,89,4849,157,223,204,400,Rawah,7745,2
2902,326,19,256,77,1677,168,215,184,2627,Commanche Peak,7757,2
2897,283,12,67,12,5044,186,240,194,1380,Rawah,7745,2
3250,350,11,319,83,2551,201,222,160,2534,Commanche Peak,7700,1
2990,87,12,306,70,1819,238,219,109,1350,Commanche Peak,7756,1
3224,12,12,931,207,2056,207,215,143,2254,Commanche Peak,8771,7
2872,49,9,67,4,1630,224,221,131,2639,Commanche Peak,7201,1
3001,292,25,108,54,2785,141,225,220,212,Commanche Peak,7757,2
2384,343,18,371,78,1041,181,210,165,1230,Cache la Poudre,4703,6
3203,122,9,30,-2,2846,236,233,128,2845,Commanche Peak,7757,1
2967,256,4,395,157,1889,210,242,170,979,Commanche Peak,4758,1
3252,44,14,872,136,1920,222,208,117,2630,Commanche Peak,7757,1
2840,315,27,85,32,5086,137,206,203,4659,Rawah,7745,2
2988,180,17,942,107,3029,224,248,151,1584,Commanche Peak,7757,2
3124,312,7,531,-22,2825,201,235,173,492,Commanche Peak,7202,1
2604,214,28,256,115,1140,181,252,193,1082,Commanche Peak,2704,2
2278,186,11,484,120,1380,222,248,158,882,Cache la Poudre,2703,4
2901,66,27,162,73,391,234,176,57,295,Commanche Peak,7757,2
3313,21,18,815,110,1994,206,199,126,700,Commanche Peak,7700,1
2857,6,5,424,49,2137,214,230,154,2120,Rawah,7745,2
3304,259,8,180,12,3137,200,245,184,872,Commanche Peak,7756,1
2319,346,25,382,213,1100,163,191,161,1259,Cache la Poudre,4703,3
2554,89,34,60,25,1242,248,166,19,443,Commanche Peak,2705,3
2945,347,8,601,118,4819,204,227,161,5281,Rawah,4744,2
3154,6,11,459,47,5688,206,218,149,765,Rawah,7745,1
2839,211,17,408,-6,1489,204,254,181,811,Commanche Peak,4758,2
2528,148,24,85,1,1140,243,230,102,1463,Commanche Peak,2704,2
3102,298,11,162,20,1867,188,236,188,607,Commanche Peak,7202,1
2954,313,16,0,0,2837,174,226,191,1950,Commanche Peak,7201,1
3070,108,2,577,66,5934,223,236,149,4179,Rawah,7745,2
3154,28,22,335,83,3529,206,188,110,1642,Commanche Peak,7755,1
2493,274,24,180,66,1302,150,238,224,693,Cache la Poudre,4703,2
3218,37,21,180,40,726,214,189,101,1601,Rawah,7201,1
2974,146,17,150,49,1302,241,236,119,3236,Rawah,7201,1
3091,221,10,0,0,3031,208,250,0,1357,Commanche Peak,7202,2
3221,84,2,579,30,660,222,235,149,1727,Commanche Peak,7755,2
3138,265,11,785,-5,6301,192,245,192,1332,Rawah,7746,2
3187,233,5,350,-19,646,212,244,169,2219,Commanche Peak,7202,2
3167,27,13,679,93,1652,214,212,131,2651,Commanche Peak,7756,1
2754,99,32,30,9,2220,252,179,29,661,Commanche Peak,4758,2
2959,108,3,424,132,4925,225,236,146,5060,Rawah,4744,1
3385,159,10,330,73,1434,231,242,142,2889,Rawah,8771,7
2669,42,17,391,25,3174,220,199,109,2955,Commanche Peak,4703,1
3195,107,17,120,33,1523,247,217,92,2553,Rawah,7201,1
2914,12,12,60,7,4269,208,216,144,4293,Rawah,7745,2
3389,312,32,60,38,3422,118,197,210,1471,Rawah,8772,1
2576,119,10,85,-7,1414,237,232,125,1233,Commanche Peak,2703,3
3073,51,10,201,23,4285,225,219,127,2874,Rawah,7745,2
2892,34,7,324,37,2822,219,225,142,2322,Rawah,7745,2
2967,88,7,180,-2,2296,231,229,131,1861,Rawah,7745,1
2741,30,17,60,15,959,213,201,119,912,Commanche Peak,7757,1
2808,133,17,30,6,2534,245,229,106,1926,Rawah,7202,2
2574,47,12,418,-45,942,224,213,121,335,Rawah,7201,2
2705,19,17,216,27,3439,205,202,129,3070,Commanche Peak,4703,1
3081,116,9,60,11,4933,236,231,126,942,Rawah,7202,2
2810,1,12,391,55,1834,203,217,152,1106,Commanche Peak,4703,2
3111,135,14,330,66,4926,241,233,118,953,Rawah,7745,2
2952,290,22,424,64,1276,155,231,214,1842,Rawah,4744,2
2564,81,28,361,161,859,244,177,43,899,Commanche Peak,4703,2
2911,53,14,454,-16,738,227,209,112,2391,Rawah,7745,2
2540,321,29,67,36,1450,135,199,197,1740,Commanche Peak,4758,6
2968,156,9,201,0,4629,231,241,142,4914,Rawah,7745,2
2666,18,7,85,2,510,215,226,148,1273,Rawah,7202,2
3190,342,17,450,105,3139,182,212,167,1678,Commanche Peak,7755,1
2412,177,5,270,61,408,222,243,155,713,Commanche Peak,2703,3
3320,51,14,342,-22,3267,226,210,115,1812,Commanche Peak,8772,7
2830,143,24,85,35,1931,246,227,95,1299,Commanche Peak,4758,2
3033,257,5,365,66,4476,208,243,173,1703,Rawah,7745,2
3116,259,12,190,-4,2221,191,247,194,1907,Commanche Peak,7756,2
3203,114,21,0,0,2527,251,214,81,2630,Rawah,7746,1
3182,187,13,234,24,2358,221,249,159,874,Rawah,7202,1
3324,191,18,757,110,1060,216,251,162,2442,Commanche Peak,7756,2
2730,56,5,134,7,2437,223,229,141,4344,Rawah,4744,2
2505,336,11,42,10,1165,194,225,169,4401,Rawah,6731,2
2582,63,10,134,17,258,229,221,124,1495,Rawah,4744,2
3457,314,14,541,129,1142,183,229,186,1481,Neota,8776,7
3065,37,10,306,77,2215,220,218,132,2706,Commanche Peak,7756,1
2541,47,27,242,100,875,218,171,72,908,Commanche Peak,4703,2
2878,330,5,30,0,655,207,233,165,1875,Rawah,7202,1
3129,258,26,570,208,2970,151,245,226,2568,Commanche Peak,7755,2
2986,117,16,85,14,2357,246,224,102,706,Rawah,7745,1
2681,263,12,108,27,1025,189,246,196,1667,Rawah,7746,2
2968,160,15,60,9,4173,234,242,134,2084,Rawah,7746,2
2897,1,13,67,9,553,200,214,151,2491,Rawah,7745,1
3075,100,24,285,114,2953,251,201,65,1072,Commanche Peak,7757,1
3111,240,8,60,19,1489,206,247,179,924,Commanche Peak,7202,1
3060,146,17,30,0,3620,241,236,119,5220,Rawah,7746,1
3030,70,15,1061,232,3236,235,210,102,997,Commanche Peak,4703,2
3281,0,14,1184,264,2125,199,213,151,2001,Commanche Peak,8771,7
2959,86,7,134,23,3454,230,229,132,2483,Rawah,7745,2
2914,301,10,277,26,3013,192,236,183,2128,Commanche Peak,7201,1
3198,69,6,67,3,5560,226,228,136,924,Rawah,7101,1
2913,234,15,108,27,6264,193,252,194,4560,Rawah,7700,2
3093,117,13,216,78,4802,242,228,113,283,Rawah,7746,2
3017,81,6,108,-2,4101,228,230,136,1170,Rawah,7745,2
3191,143,21,371,29,2167,244,231,105,1711,Commanche Peak,7709,1
3197,104,16,467,65,658,246,217,95,5628,Neota,7201,1
2952,189,6,270,25,1878,220,244,159,1939,Commanche Peak,7756,2
3022,359,13,240,4,1731,199,215,152,1310,Commanche Peak,7755,1
2675,83,17,201,23,3504,241,209,93,2338,Commanche Peak,4704,2
2945,349,26,228,114,5542,164,188,155,4858,Rawah,7700,2
2971,195,22,134,63,2546,211,252,165,1681,Commanche Peak,7757,2
2878,185,20,30,11,1114,219,249,154,497,Commanche Peak,7202,2
2894,281,10,0,0,4905,192,241,189,1528,Rawah,7202,2
3237,345,13,384,142,5079,193,218,164,1922,Rawah,7745,1
2105,323,12,42,8,973,189,227,178,721,Cache la Poudre,5101,6
2968,102,17,170,37,3697,246,216,93,2769,Rawah,7745,2
3130,308,10,582,94,2890,191,234,182,484,Commanche Peak,7756,1
2059,112,37,190,124,212,253,174,0,376,Cache la Poudre,2702,3
3244,22,3,324,39,3173,218,233,153,4633,Rawah,8772,1
2972,209,5,30,-2,5374,216,244,165,2165,Rawah,7202,1
3253,352,13,170,46,1492,198,218,158,418,Rawah,7202,1
3080,64,12,60,-5,4159,231,215,114,2836,Rawah,7745,2
3139,27,11,518,-25,4080,215,217,137,4429,Rawah,7202,1
3016,259,12,612,-52,1784,191,247,194,2285,Commanche Peak,7755,2
2558,121,11,108,13,577,239,231,121,1231,Rawah,4201,2
3255,69,14,60,16,5812,234,211,106,646,Rawah,7201,1
3209,73,15,85,9,3810,236,211,103,3034,Rawah,8772,7
3133,351,16,234,21,1698,189,211,158,2552,Commanche Peak,7756,1
3224,30,10,660,80,6358,217,217,135,1383,Rawah,7745,1
2567,352,9,192,43,612,205,225,158,1237,Commanche Peak,4704,2
2833,120,8,361,49,1959,234,234,132,1347,Rawah,4744,2
2936,174,15,914,150,2486,228,246,146,1455,Commanche Peak,4758,2
2873,119,6,323,2,1008,230,235,138,2656,Commanche Peak,7756,2
2848,101,7,210,43,2213,233,230,130,2431,Rawah,7745,2
2932,193,6,240,16,4824,220,245,161,1987,Rawah,7101,2
3244,220,20,379,63,2672,191,254,193,999,Rawah,7745,1
3086,82,7,400,2,1892,230,228,132,2550,Rawah,7745,1
3149,357,14,30,8,4912,198,214,154,1020,Rawah,7201,1
2866,234,27,309,163,1723,166,252,213,1681,Commanche Peak,7790,2
3026,69,7,488,57,4566,227,227,134,760,Rawah,7745,2
3059,39,12,648,-15,1482,220,212,125,2919,Commanche Peak,7757,2
2438,40,21,108,44,726,216,188,98,1113,Commanche Peak,4703,6
2913,97,17,67,18,968,245,214,93,2185,Rawah,7202,1
2729,107,16,0,0,2725,246,219,97,2230,Rawah,7745,5
3159,352,18,600,-31,3651,185,205,156,2930,Rawah,7746,1
2968,59,16,175,1,576,230,204,101,474,Rawah,7745,1
2841,153,14,268,66,1889,236,240,131,2106,Commanche Peak,4758,2
2954,302,9,218,5,1739,194,236,181,90,Commanche Peak,7202,2
2608,3,9,484,-31,743,209,224,153,782,Commanche Peak,4704,3
3486,305,19,124,72,3003,164,226,201,1994,Rawah,8776,1
2808,45,15,450,138,458,223,205,112,2175,Rawah,7745,5
3230,349,10,30,4,3633,202,224,160,4152,Rawah,8771,1
2917,35,10,150,25,1716,219,218,134,2617,Commanche Peak,7756,2
2991,18,12,297,26,5215,211,215,139,5805,Rawah,7101,2
3116,183,15,297,46,6156,223,249,154,2122,Rawah,7745,2
3089,47,11,240,30,1850,224,215,124,2977,Commanche Peak,7757,1
3125,164,10,360,7,2248,229,243,146,1782,Commanche Peak,7756,2
2978,355,14,595,23,4191,197,215,155,4476,Rawah,7745,2
3256,233,7,426,22,351,208,247,175,726,Commanche Peak,7756,1
3187,117,11,735,179,2395,239,230,120,2876,Commanche Peak,7755,1
2929,302,9,335,33,5474,194,236,181,5367,Rawah,7202,2
3180,43,8,408,52,4562,222,222,135,2318,Rawah,7745,2
2780,265,14,90,28,1800,183,245,201,2750,Rawah,7745,2
2912,259,21,573,196,457,165,246,217,1764,Commanche Peak,2705,2
3069,39,3,0,0,1478,220,232,149,3036,Commanche Peak,7202,1
3214,192,30,180,39,3124,202,247,158,3254,Rawah,7201,1
3293,324,14,295,57,4888,184,224,179,2911,Commanche Peak,7756,1
2916,66,23,342,-23,558,235,186,70,2054,Rawah,7745,2
3226,336,8,0,0,4583,202,229,166,402,Rawah,8771,1
3178,57,11,30,2,1710,228,216,120,1616,Commanche Peak,7755,1
2622,107,6,95,4,153,231,232,134,648,Rawah,7202,2
3011,126,13,30,3,3781,241,231,116,5328,Rawah,7745,2
3106,233,15,0,0,1864,195,252,192,488,Commanche Peak,7755,1
3153,294,18,150,16,3894,166,233,205,1747,Rawah,7700,1
2613,104,11,218,1,641,239,226,117,6204,Rawah,7745,5
2853,306,16,120,32,2040,173,229,195,1084,Commanche Peak,7202,1
2636,321,7,242,-10,547,203,234,170,1736,Rawah,4744,2
2738,49,23,268,69,1606,222,183,84,1326,Commanche Peak,7700,2
2891,42,17,42,-2,3411,220,199,109,1674,Rawah,7202,2
3298,180,12,721,71,4410,224,247,154,1857,Rawah,8771,7
3150,59,11,579,69,1415,228,218,121,2635,Commanche Peak,7756,1
3295,45,15,480,130,3400,223,206,113,1945,Commanche Peak,8772,7
3170,55,17,150,29,376,228,203,102,1741,Rawah,7201,1
2896,55,15,543,-31,702,228,207,108,2423,Rawah,7745,2
2506,115,11,108,24,1172,239,230,120,4579,Rawah,6731,2
3242,22,11,90,27,1756,213,216,138,2357,Rawah,8772,1
2851,167,12,361,53,3531,230,244,145,3207,Rawah,4744,2
2933,257,23,192,36,5093,160,246,220,1440,Rawah,7745,2
3173,344,9,67,13,2992,203,226,162,1101,Commanche Peak,7756,2
3428,190,16,541,116,4222,218,251,161,2960,Commanche Peak,7757,7
2513,28,13,42,6,1289,215,212,131,4420,Rawah,6101,2
3041,22,9,402,55,2296,215,221,143,2173,Commanche Peak,7756,1
2744,176,6,0,0,1855,224,243,154,858,Rawah,4744,2
3037,350,4,558,65,5514,212,233,158,6339,Rawah,4744,2
3359,61,21,362,74,1889,232,190,81,1749,Rawah,8776,1
3275,168,17,618,142,616,231,244,139,4676,Neota,7756,2
3177,80,16,342,98,1172,239,210,97,1632,Commanche Peak,4758,2
3036,2,6,30,2,4140,212,229,154,2402,Rawah,7202,2
2353,277,25,120,26,1350,145,235,225,371,Cache la Poudre,4703,6
2290,143,20,242,127,1387,244,231,106,932,Cache la Poudre,2704,4
2732,129,20,90,29,2240,248,224,94,664,Commanche Peak,2705,2
2989,159,11,540,-31,1233,231,242,141,1500,Commanche Peak,7756,2
3103,324,14,180,35,3453,183,224,180,2105,Rawah,7202,1
2764,98,12,330,8,771,240,223,111,511,Commanche Peak,4704,2
2924,45,6,90,-3,750,222,227,141,2131,Rawah,7202,2
2925,20,26,85,66,362,191,174,109,2917,Commanche Peak,7700,2
3077,177,5,603,-40,2489,222,242,155,1466,Commanche Peak,7756,2
2697,314,22,361,120,876,158,217,198,1831,Commanche Peak,4758,2
2983,49,10,124,13,3692,224,218,127,966,Rawah,7745,2
3245,330,4,30,1,4455,210,235,163,511,Rawah,8771,1
3077,322,13,60,8,3224,185,226,180,5246,Rawah,7745,2
3298,151,15,256,49,3231,238,239,127,1275,Commanche Peak,7756,2
2219,346,34,234,127,547,136,165,155,313,Cache la Poudre,4703,3
3118,135,19,268,54,4068,246,228,102,582,Rawah,7746,2
2625,200,27,162,21,1822,199,251,172,1524,Commanche Peak,2703,3
3166,31,15,418,38,1470,215,207,125,1746,Commanche Peak,7757,2
2700,106,17,95,26,1531,247,217,93,787,Rawah,7746,5
3263,193,9,446,33,4456,219,248,162,957,Rawah,7745,2
3145,262,19,335,49,1153,169,246,213,2700,Commanche Peak,7757,1
3073,81,6,0,0,3661,228,230,136,2234,Rawah,7202,1
3091,226,13,0,0,1797,201,252,186,516,Commanche Peak,7755,1
3211,126,11,108,6,3103,238,233,124,4817,Rawah,7745,1
3326,302,9,285,58,3228,195,236,181,1797,Rawah,8771,1
3085,255,13,108,20,5552,190,248,195,2412,Rawah,7202,2
2974,14,6,90,15,2230,215,228,150,1385,Rawah,7745,1
3012,62,10,0,0,2377,229,219,122,4080,Rawah,7202,1
3238,324,22,162,45,4332,159,211,188,2372,Commanche Peak,7756,1
2816,241,12,60,6,1451,197,250,190,750,Commanche Peak,4758,2
2900,4,12,192,6,4791,204,218,150,1524,Rawah,7745,2
3301,172,13,553,163,1006,228,246,148,2367,Rawah,7745,2
2919,13,13,90,6,5321,207,214,142,4060,Rawah,7745,1
2878,234,13,30,1,850,198,251,190,700,Commanche Peak,7202,1
2660,75,22,90,-9,1183,241,194,74,1889,Rawah,7746,2
2982,90,14,272,27,3215,240,218,105,6397,Rawah,7102,1
2831,51,26,443,158,457,222,174,71,2443,Rawah,7700,2
3410,338,15,757,211,902,185,217,170,779,Neota,7757,1
3258,279,11,201,33,938,191,242,191,1741,Neota,7202,1
3189,87,5,175,8,5538,227,232,140,2546,Rawah,7745,1
2765,343,19,0,0,3784,180,208,166,5660,Rawah,7746,2
3197,323,28,212,36,510,139,199,194,2424,Neota,7757,1
3185,100,7,85,6,4179,231,231,133,750,Commanche Peak,7202,1
2564,47,8,285,28,871,223,223,135,547,Rawah,7746,2
3416,307,12,283,22,5009,187,233,186,3994,Commanche Peak,8771,7
2866,340,22,228,53,2845,167,202,170,1831,Commanche Peak,7757,2
3182,141,7,256,0,4350,230,238,141,2900,Rawah,7745,1
2792,60,17,242,57,1674,231,203,100,2620,Rawah,7745,2
2937,167,15,60,7,2241,231,244,140,2929,Commanche Peak,7702,2
3217,245,4,108,14,4776,212,243,169,564,Rawah,8771,1
2992,49,4,390,34,3824,222,230,144,1471,Rawah,7745,2
2998,45,3,201,46,5851,220,232,148,3804,Rawah,7746,2
3034,113,7,808,115,5371,233,233,132,5819,Rawah,4744,2
2996,287,15,234,33,2405,178,238,200,417,Rawah,7745,1
3210,328,18,404,74,4128,173,216,181,871,Commanche Peak,7700,1
3196,102,7,192,5,5669,232,231,132,3142,Rawah,7202,2
3077,39,6,210,8,5242,220,227,142,2603,Rawah,7201,1
2982,162,14,150,14,1558,233,243,138,3489,Rawah,7201,1
3291,329,7,150,48,4761,204,232,167,661,Rawah,7745,2
2782,316,17,127,34,2249,174,224,189,713,Commanche Peak,7755,2
3331,212,9,474,2,782,213,249,172,4327,Neota,7756,2
3004,32,24,319,-4,912,207,180,98,2033,Commanche Peak,7700,1
3204,108,13,192,21,3877,241,225,111,1890,Commanche Peak,7756,2
2277,308,29,511,139,424,130,208,212,1781,Cache la Poudre,4703,3
3205,70,9,108,-9,2940,230,223,125,1679,Rawah,7745,1
2932,155,18,60,11,2270,238,239,124,2879,Commanche Peak,7702,2
3136,171,19,987,88,3076,229,245,140,2576,Commanche Peak,7757,2
3186,45,2,153,8,5342,219,235,152,2760,Rawah,7202,2
3256,9,6,60,3,4127,214,228,152,1804,Rawah,8771,1
3059,267,10,443,-9,2012,193,244,190,2448,Commanche Peak,7756,2
2981,3,17,150,25,268,195,206,146,1338,Commanche Peak,7700,2
2975,80,21,60,-6,5180,243,199,77,2714,Rawah,7745,1
3184,201,3,175,3,4411,218,242,161,1041,Commanche Peak,7202,1
3015,25,5,42,4,3308,218,229,148,371,Rawah,7102,1
2946,341,9,566,31,2825,202,228,164,1328,Commanche Peak,7755,2
2946,312,14,180,20,1456,182,229,187,1365,Rawah,7746,2
3172,65,10,285,59,3692,230,220,123,3254,Rawah,7745,1
2754,161,17,124,21,510,235,241,130,2424,Rawah,7745,2
3258,220,22,95,16,2397,188,254,195,589,Commanche Peak,8772,7
2886,253,11,313,54,997,196,247,189,1798,Commanche Peak,4704,2
3218,103,17,0,0,2398,247,215,91,4039,Neota,7202,1
2752,146,9,67,10,1638,233,239,138,2479,Rawah,4744,2
3286,52,19,323,52,1618,226,195,95,2305,Rawah,8772,1
3014,335,16,612,93,1729,182,217,173,726,Commanche Peak,7202,2
2844,315,1,234,44,2100,216,237,159,1980,Rawah,4744,2
3209,157,7,297,10,3314,228,241,146,420,Commanche Peak,7201,2
3096,16,7,0,0,3759,214,226,148,242,Commanche Peak,7202,1
2657,118,7,192,46,1812,232,234,134,4855,Rawah,4744,2
2525,343,26,175,-74,902,157,190,165,1158,Commanche Peak,4703,6
2972,135,3,0,0,4911,224,238,149,4877,Rawah,7745,2
3031,204,9,531,-41,5778,215,249,168,2952,Rawah,7745,2
2744,132,30,150,77,1343,251,208,60,824,Commanche Peak,4758,2
3204,9,13,30,4,1756,205,213,144,360,Commanche Peak,8703,1
3277,19,9,351,54,3513,214,222,144,2920,Commanche Peak,7756,2
2971,355,11,255,79,1470,201,220,156,1774,Commanche Peak,7756,2
2919,286,11,268,16,5333,189,240,190,4578,Rawah,7745,2
2750,38,10,510,-14,582,220,217,131,474,Commanche Peak,4703,2
2919,80,22,120,33,5839,243,195,71,4714,Rawah,7746,2
2858,90,28,335,217,350,249,184,45,1986,Rawah,7746,5
3270,42,22,319,74,890,218,187,95,1784,Neota,8772,1
2964,335,14,300,53,1103,187,220,172,2897,Rawah,7201,1
2978,186,19,212,62,780,219,250,156,1756,Commanche Peak,7757,2
3246,344,31,671,141,1234,144,177,162,1616,Commanche Peak,8772,7
2446,247,23,201,38,192,166,250,217,430,Cache la Poudre,4703,3
3102,282,13,182,24,1450,182,240,198,1989,Commanche Peak,7202,1
2966,64,21,511,183,1915,234,191,79,2190,Commanche Peak,7757,1
3016,266,4,90,8,5223,210,241,169,2446,Rawah,7202,1
2901,312,11,285,63,2973,189,232,183,2047,Commanche Peak,7201,1
3288,269,14,731,165,3755,183,244,200,2163,Commanche Peak,7757,1
3343,339,29,351,121,808,147,186,170,1271,Neota,7757,1
2854,282,18,400,62,4147,169,238,208,5559,Rawah,7745,1
3228,48,12,0,0,2943,224,213,120,2613,Rawah,7745,1
3139,313,10,242,22,962,192,232,180,1340,Commanche Peak,7202,2
3204,101,20,509,72,658,249,209,80,5656,Neota,7201,1
2763,32,15,30,-1,323,216,207,124,1167,Rawah,7746,2
2732,111,6,418,43,2255,230,234,137,5770,Rawah,4744,2
2525,73,31,350,160,741,238,166,35,787,Commanche Peak,4703,2
3215,334,22,297,39,2658,163,204,177,2665,Rawah,8772,1
3174,215,10,210,42,960,210,250,174,1736,Commanche Peak,7756,2
3195,225,1,430,11,1032,217,239,159,1930,Commanche Peak,7202,2
2881,150,24,90,18,1554,242,231,103,2539,Commanche Peak,4758,2
2925,124,9,0,0,1265,235,234,129,3180,Rawah,7202,1
3126,45,10,0,0,3398,223,219,130,4158,Rawah,7202,1
2970,145,12,134,14,3620,237,238,130,1513,Rawah,7745,2
2767,355,13,480,-9,658,198,217,156,612,Commanche Peak,4704,2
2941,90,31,335,167,4280,249,174,29,750,Rawah,7745,2
3047,210,9,731,43,6007,213,249,171,4008,Rawah,7745,2
