Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2362,307,25,426,121,376,144,216,209,1839,Cache,4703,3
3096,349,19,228,6,2438,181,205,159,2970,Rawah,7201,1
2962,42,7,0,0,1533,221,225,139,2143,Commanche,7202,2
2889,279,17,30,7,3124,170,240,208,2547,Rawah,7745,2
3185,153,17,558,36,5850,238,239,124,1293,Rawah,7745,1
2340,133,9,247,105,864,234,236,133,404,Cache,2717,3
3131,186,7,67,2,1167,222,246,158,1673,Commanche,7202,1
2965,71,9,470,44,5220,231,222,124,2806,Rawah,7746,2
3175,153,18,450,62,3500,239,238,121,3332,Rawah,7745,2
2686,104,9,210,16,1425,235,229,126,5556,Rawah,7745,2
2997,240,22,600,363,1782,173,252,211,1697,Commanche,7757,2
3324,287,22,516,66,1954,154,233,216,3207,Rawah,8772,1
2764,93,9,170,33,1584,235,226,121,2214,Rawah,4744,2
3141,147,11,755,-3,551,235,239,133,1635,Neota,7201,2
2642,156,16,180,-29,2728,236,240,130,1900,Commanche,4704,2
2776,80,13,216,18,1777,237,215,107,2471,Rawah,4744,2
3110,244,13,0,0,3120,193,250,194,1399,Commanche,7202,2
3136,111,16,404,86,4743,246,221,99,1805,Rawah,7745,1
2256,250,31,42,23,1290,139,244,232,474,Cache,2703,6
3118,98,27,402,189,1826,252,190,48,2932,Commanche,7757,1
3093,179,19,285,26,2436,224,248,148,3350,Commanche,7757,2
2790,51,9,90,17,2136,225,220,128,2708,Rawah,4744,2
3205,73,13,319,46,1176,235,215,110,1740,Rawah,7745,1
3198,74,24,313,29,1266,240,187,65,1260,Rawah,7746,7
2974,341,17,466,79,993,183,213,168,1798,Commanche,7757,2
3081,338,10,417,64,1631,198,226,167,969,Commanche,7756,2
2742,57,17,228,91,1605,230,203,100,1191,Commanche,7755,2
2961,219,15,792,163,2536,202,253,185,1538,Commanche,7757,2
3234,296,9,376,50,830,194,238,183,324,Commanche,7756,1
2922,180,3,30,1,1848,221,241,156,2518,Commanche,7756,2
3072,115,5,335,8,1368,229,235,140,1513,Rawah,7745,2
3146,324,14,488,105,4635,184,224,179,1956,Rawah,7102,1
3169,266,20,582,113,6044,165,244,216,1667,Rawah,7746,2
3220,281,5,391,30,5943,206,240,173,1838,Rawah,7201,2
3211,136,28,750,57,1124,250,216,74,2526,Rawah,7745,1
3094,8,16,150,22,1725,200,207,142,1681,Commanche,7202,2
2917,353,12,30,2,1047,200,219,157,2226,Rawah,7745,1
2684,332,9,0,0,1489,198,228,170,3290,Rawah,7102,2
3162,244,17,300,52,1358,183,251,203,2509,Commanche,7757,1
3182,271,19,624,126,6086,167,242,213,1626,Rawah,7746,2
3094,59,3,240,9,1379,221,233,148,1445,Neota,7202,2
3452,67,2,484,0,1482,221,235,151,3771,Neota,8703,1
2777,345,17,90,-20,85,185,212,164,765,Rawah,7746,1
2901,50,12,60,6,589,225,214,122,1537,Commanche,7756,2
2359,303,23,85,34,1060,151,223,209,1507,Cache,4703,6
3234,12,15,509,62,1584,203,208,140,2240,Neota,7757,2
2988,210,8,638,75,5729,214,247,169,3568,Rawah,7102,2
2837,99,36,90,-7,300,251,167,11,2499,Rawah,7746,2
3282,30,17,882,166,1801,213,202,120,2737,Commanche,7757,1
2819,106,19,60,-17,295,249,213,84,1533,Rawah,7745,2
2915,68,7,150,16,4719,227,226,133,1832,Rawah,7745,5
3275,296,6,495,47,1836,203,238,175,765,Commanche,7755,1
2783,342,10,150,18,3162,199,225,164,3017,Rawah,7745,1
3123,264,7,153,2,2226,203,243,179,1945,Commanche,7756,2
3080,225,2,268,39,2758,216,241,162,6290,Rawah,7745,1
2767,18,10,270,67,2402,212,219,143,2380,Rawah,7745,2
2968,278,16,532,65,5600,176,241,204,4444,Rawah,7745,2
3025,45,7,150,0,2915,222,225,138,1261,Rawah,7202,2
2496,121,12,153,5,900,240,230,117,5299,Rawah,6731,5
2848,96,19,90,44,120,246,210,85,760,Rawah,7746,2
2745,151,6,180,4,2280,228,240,146,1481,Rawah,4744,2
3086,312,18,60,17,4288,170,224,194,934,Rawah,7101,1
2557,345,13,309,-44,1332,193,218,164,1142,Commanche,4703,3
2716,45,12,30,0,351,223,213,122,2490,Rawah,7102,2
3140,1,24,450,8,1316,178,187,141,2171,Commanche,7700,1
3207,41,17,630,147,1797,219,199,109,2024,Commanche,7757,1
2457,14,20,120,29,780,197,194,128,1132,Commanche,2705,3
3008,320,8,576,92,5592,200,233,172,1650,Rawah,7745,2
3105,164,6,417,44,1549,226,242,150,661,Commanche,7756,2
2754,319,15,85,18,1785,181,226,184,3276,Rawah,7746,2
3119,338,8,30,6,4778,204,229,165,2676,Rawah,7745,2
3414,319,35,0,0,3017,110,184,202,2096,Rawah,8772,1
3047,320,7,560,78,5476,202,233,171,1154,Rawah,7745,2
3165,0,3,324,65,3319,215,234,156,3277,Rawah,7745,1
3280,106,7,134,13,4965,232,232,132,497,Rawah,7745,2
2615,357,10,0,0,636,204,221,155,1518,Rawah,7102,2
3138,61,6,190,5,660,225,228,137,2383,Neota,6731,1
3270,180,10,446,63,4158,224,247,155,2125,Commanche,7757,1
3235,10,4,240,47,1583,215,231,153,1926,Rawah,7745,1
3157,64,7,153,34,2536,227,226,133,1884,Rawah,7745,1
3158,105,11,201,17,4801,239,226,116,2190,Rawah,7745,1
3269,295,4,510,88,666,209,238,169,182,Neota,7700,1
3132,191,17,108,19,3669,217,251,162,4937,Rawah,7745,1
3056,50,24,182,49,1237,222,179,77,2529,Commanche,7700,1
2936,325,8,474,0,3610,202,232,170,5857,Rawah,7102,2
3010,190,7,331,22,1273,220,245,160,1964,Commanche,7201,2
3018,7,12,537,99,5102,205,215,147,5869,Rawah,4744,1
2836,11,18,67,4,644,198,200,136,362,Commanche,7755,2
3356,212,9,0,0,2621,213,249,172,524,Commanche,8703,7
3169,74,11,300,29,1950,233,219,116,3069,Rawah,7745,2
2991,357,9,497,98,127,205,223,155,600,Commanche,7202,2
3381,102,16,212,24,2428,245,217,95,1065,Commanche,8772,7
3332,109,11,212,41,1650,239,228,119,3237,Neota,7201,1
2340,4,19,258,34,1112,192,201,143,1380,Cache,4703,6
2707,112,5,120,22,1613,229,234,139,3441,Rawah,4744,2
3178,350,13,306,55,3010,195,217,160,3297,Rawah,7745,1
3040,300,20,595,90,3000,159,227,206,551,Commanche,7756,2
3224,28,23,175,65,2202,204,183,105,1689,Commanche,7700,1
3191,27,2,552,8,5261,218,234,153,2270,Rawah,7101,1
2398,118,23,124,52,376,252,213,76,828,Commanche,2705,3
2898,67,30,60,-1,390,234,167,44,2326,Rawah,7746,2
2416,14,26,42,16,1033,185,176,118,1153,Commanche,4703,6
3108,123,11,42,6,4581,239,231,121,1670,Rawah,7202,1
2938,335,20,120,51,1980,171,209,175,2279,Commanche,7757,2
3191,135,4,300,59,3079,227,238,145,3523,Rawah,8772,1
2689,137,15,324,5,1528,242,233,115,942,Commanche,2703,3
3027,5,10,342,55,2330,207,220,150,2522,Commanche,7202,1
3046,348,6,95,25,1260,209,231,160,1114,Commanche,7756,2
3207,28,26,430,136,3468,199,173,98,1725,Commanche,7755,1
3194,126,15,524,62,371,244,229,111,870,Commanche,7756,1
3246,287,8,541,-28,2670,198,240,181,330,Commanche,7756,1
2510,41,20,60,20,1168,218,193,101,878,Commanche,4703,6
3094,104,24,499,158,1365,252,202,65,2340,Commanche,7757,1
2827,351,22,175,37,1822,174,196,156,1307,Commanche,7757,1
2866,82,3,553,17,2701,224,233,144,2859,Rawah,4744,2
3560,60,35,295,141,1598,222,145,26,1476,Neota,8776,7
3238,139,5,272,84,1456,228,238,144,1980,Rawah,7745,1
3361,108,20,342,135,1875,249,214,84,3065,Rawah,8772,1
3159,87,9,85,-9,3055,234,224,121,1150,Commanche,7756,2
2992,141,10,362,78,1765,236,237,131,2826,Commanche,7756,2
3007,174,15,270,40,2376,228,246,146,2926,Commanche,7757,2
3232,135,3,685,33,4788,224,238,150,2557,Rawah,8771,1
3037,51,18,300,36,3688,226,199,101,4924,Rawah,7745,2
2538,344,9,30,2,920,203,226,162,5117,Rawah,7746,2
2752,93,4,85,6,1747,226,233,142,2608,Rawah,4744,2
3050,338,13,150,29,120,190,220,169,847,Rawah,7201,2
3106,21,20,938,237,2707,203,194,122,2073,Commanche,7700,2
2879,317,9,30,-2,5616,196,232,176,1015,Rawah,7745,2
2555,358,15,511,169,900,195,210,152,1177,Cache,4703,3
3181,0,10,0,0,1740,205,221,153,1626,Commanche,7700,1
3116,333,7,90,13,3241,205,232,166,5066,Rawah,7745,1
3216,91,15,134,4,2641,242,216,100,1597,Commanche,7755,1
3117,93,18,228,-65,1604,245,211,89,1397,Rawah,7745,1
2385,1,29,42,20,616,165,172,133,1338,Cache,4703,2
2995,16,9,300,23,5282,212,222,146,6345,Rawah,7745,1
3262,208,12,192,15,3254,211,251,173,1538,Commanche,7202,1
2939,277,6,376,23,5252,205,241,175,2125,Rawah,7745,2
2803,273,12,0,0,2492,186,243,196,1651,Commanche,7202,1
3147,277,13,150,42,2553,184,242,197,850,Commanche,7756,2
3232,338,8,60,8,4085,204,229,165,1230,Rawah,8772,1
2826,347,6,30,6,1415,208,230,160,1120,Commanche,7202,5
2809,47,9,108,2,1273,224,220,130,2534,Rawah,7745,1
3207,170,11,212,5,3050,228,245,148,1106,Commanche,7756,1
2477,196,7,150,77,488,219,246,162,997,Commanche,2705,3
2874,37,9,382,29,1159,220,220,135,2771,Commanche,7756,1
3041,195,15,295,42,2016,216,251,165,3939,Rawah,7202,1
3232,135,3,170,11,4479,224,238,150,2043,Rawah,8771,1
2797,39,9,391,41,2023,221,219,133,2040,Rawah,4744,2
2950,292,16,451,112,5021,174,236,201,430,Rawah,7745,2
3143,32,9,270,49,2442,218,220,137,808,Commanche,7202,1
3175,13,11,474,-9,3925,210,218,145,3837,Rawah,7101,1
2942,152,11,30,3,1689,234,240,135,408,Commanche,7756,2
3119,142,11,201,11,391,236,237,130,1907,Rawah,7201,1
2376,19,16,30,10,691,207,205,132,1240,Cache,5101,4
3351,171,13,604,145,1317,229,245,146,2024,Commanche,7756,1
3064,45,15,247,63,2177,223,207,115,2773,Commanche,7756,1
3195,4,21,518,4,3553,187,195,140,3057,Rawah,7746,1
2932,76,10,67,-3,4301,233,220,118,5152,Rawah,7101,2
2928,315,21,270,157,2315,161,218,196,1343,Commanche,4758,1
1974,51,38,67,54,108,209,131,24,371,Cache,2702,3
2944,106,16,60,2,3581,246,219,97,1590,Rawah,7746,2
3489,45,17,743,255,2252,222,201,107,1676,Rawah,8776,1
3308,44,17,408,74,1620,221,200,107,2250,Rawah,8772,1
3182,270,5,511,80,916,206,242,174,806,Commanche,7202,2
3118,125,16,845,70,2932,245,228,107,2695,Commanche,7757,2
2674,38,8,247,19,1516,220,223,138,6120,Rawah,4744,2
2783,272,18,42,4,1932,170,242,210,1784,Commanche,4758,1
2779,2,6,0,0,1926,212,229,154,1805,Commanche,7202,1
2660,281,16,90,19,1615,173,240,205,631,Commanche,7757,2
2804,333,16,108,19,1921,181,217,175,2003,Rawah,4744,1
2997,257,5,335,53,108,208,243,173,1259,Commanche,7756,2
3347,27,22,437,132,2106,204,186,109,2052,Rawah,8772,1
3253,339,11,592,182,3384,197,225,166,1860,Commanche,7756,1
3116,293,12,120,23,3270,185,237,192,5063,Rawah,7745,1
2681,14,7,361,34,942,213,225,149,1900,Rawah,7202,2
3108,356,10,0,0,2945,204,223,156,2170,Commanche,7202,1
2541,64,10,240,5,720,230,219,122,514,Rawah,7202,2
3154,20,6,42,1,4054,216,227,148,309,Commanche,7202,1
3239,207,2,516,60,4615,218,241,160,2751,Rawah,8771,1
2803,163,16,335,154,2372,233,243,135,691,Commanche,2705,2
2325,15,11,124,14,268,210,216,142,1262,Cache,4703,6
2884,262,12,180,86,1969,190,246,195,927,Commanche,7755,2
2900,131,10,30,-1,3404,237,235,128,1689,Rawah,7746,2
3041,291,18,684,37,5873,168,235,205,4229,Rawah,7745,2
2933,91,21,192,-43,300,247,202,75,1158,Rawah,7746,2
2959,6,9,937,193,2542,210,223,151,810,Commanche,4704,2
2853,97,12,42,7,3171,240,222,110,2483,Rawah,7745,2
3211,15,13,540,36,1429,208,213,141,2323,Neota,7202,2
2964,24,14,212,12,2313,212,209,131,2084,Commanche,7201,1
3303,323,14,270,85,560,183,224,181,1101,Neota,8776,2
3241,315,13,60,18,3963,185,229,184,1361,Rawah,7201,1
2573,59,1,162,23,268,220,235,152,1396,Rawah,4201,1
2413,88,34,60,19,666,246,163,16,1144,Commanche,2705,3
2715,217,30,175,95,551,175,252,197,1524,Commanche,4758,2
2828,75,5,309,73,2711,227,230,137,2738,Rawah,4744,2
3018,138,23,120,36,6209,248,225,93,3476,Rawah,7746,2
3169,275,23,162,30,4602,153,239,221,3449,Rawah,7745,1
3404,358,12,636,208,752,201,217,154,781,Neota,7757,1
2984,10,7,362,19,966,213,226,151,2124,Rawah,7745,2
2899,330,17,120,-3,2721,177,217,178,2219,Commanche,7700,1
2178,62,28,228,83,319,230,170,54,457,Cache,2705,6
3362,283,9,295,40,3857,194,241,186,2047,Commanche,8771,7
2787,1,19,234,147,2263,190,202,146,2023,Commanche,4758,2
3038,121,1,212,24,2985,221,237,152,466,Rawah,7745,1
2811,118,9,153,27,2954,237,232,126,2401,Rawah,4744,2
3386,198,6,60,-5,2711,218,245,163,484,Commanche,8771,7
3258,83,14,408,24,3628,239,214,102,1680,Rawah,8772,7
3457,146,9,738,172,2335,232,239,139,1302,Rawah,8776,1
2280,37,32,124,64,573,200,152,66,911,Cache,4703,6
2935,343,11,67,14,3957,199,224,164,4908,Rawah,7745,2
3245,13,22,524,31,1676,192,188,126,2081,Commanche,8772,1
3180,254,15,342,64,5790,183,249,203,3184,Rawah,7201,2
3219,210,4,592,61,5920,217,243,163,2536,Rawah,7745,1
3248,29,7,642,208,2904,218,224,142,3236,Commanche,7755,1
2835,114,14,256,10,2785,243,225,108,2580,Rawah,4744,2
2795,84,20,120,73,2001,244,202,80,592,Commanche,4758,2
3242,137,16,677,126,2463,243,232,113,2561,Commanche,7757,1
2269,320,26,170,111,541,145,205,196,480,Cache,2703,3
3372,0,13,566,87,2207,200,215,152,1410,Commanche,7756,1
3086,0,16,725,75,3990,194,208,149,2506,Rawah,7745,2
3268,92,15,268,-28,3132,242,216,99,2026,Commanche,8771,7
2896,48,14,510,199,768,224,210,117,900,Commanche,7756,2
3379,45,4,661,48,1680,221,230,145,2458,Commanche,8771,7
2840,62,8,577,52,3354,227,223,130,6284,Rawah,4744,2
2583,49,11,210,38,553,224,217,125,1084,Rawah,4201,2
2594,347,5,30,0,1560,210,231,160,1126,Rawah,6101,2
3221,147,17,108,33,1207,240,236,119,2646,Rawah,7201,1
2301,252,8,216,38,933,202,246,182,792,Cache,2717,3
2709,283,18,108,38,497,168,238,209,424,Rawah,7745,2
2991,37,12,175,26,912,219,213,127,1978,Commanche,7756,2
3379,206,13,618,212,2411,211,252,173,882,Commanche,7756,1
3283,121,13,351,176,4133,242,228,113,1362,Rawah,7745,2
2902,115,4,342,70,722,227,236,144,1490,Commanche,4704,2
3234,45,17,335,59,3376,222,200,106,4521,Rawah,8772,1
3077,115,8,499,60,1698,234,233,130,892,Commanche,7756,2
2581,304,14,360,55,391,182,233,191,900,Cache,2717,2
2948,36,8,150,27,2265,220,222,138,2064,Commanche,7201,1
3339,321,16,785,174,4383,176,222,185,2599,Commanche,8771,1
3045,20,15,108,34,1120,208,207,133,1129,Rawah,7745,1
3101,150,8,95,1,895,230,240,142,1598,Rawah,7202,1
2033,273,14,285,-24,636,182,243,200,908,Cache,2702,6
2952,49,13,324,33,3768,225,211,117,5497,Rawah,7745,2
3285,89,12,60,15,5892,237,221,113,618,Rawah,8771,1
3122,64,24,192,59,4061,234,183,68,600,Rawah,7745,2
2645,318,14,150,35,871,183,227,184,1706,Rawah,7745,2
3132,69,16,509,128,4108,235,206,98,2549,Rawah,7746,2
3136,293,11,170,19,972,190,238,188,1415,Commanche,7202,1
3061,261,10,295,28,5659,197,245,187,1978,Rawah,7201,2
3198,29,9,42,7,4121,217,221,139,3424,Rawah,7202,1
3242,21,12,234,35,1187,212,215,138,2553,Commanche,7202,2
2701,65,15,124,32,2460,233,207,102,618,Commanche,4703,2
2649,302,3,0,0,1556,211,238,165,1144,Commanche,7202,2
2914,224,26,120,-22,3078,175,253,204,1142,Commanche,4758,2
2917,21,13,860,82,2356,211,212,135,1061,Commanche,4704,2
3298,65,11,134,21,4137,230,218,120,930,Rawah,8771,1
2053,312,33,330,204,300,115,195,211,883,Cache,2706,6
2545,162,6,323,39,371,226,242,149,1075,Rawah,4744,2
3069,180,1,0,0,2273,219,239,157,2165,Commanche,7756,1
2952,354,17,134,6,1594,191,209,155,1519,Commanche,7757,2
2557,167,11,339,103,684,229,244,146,1018,Commanche,2705,3
3369,90,9,511,78,2026,234,226,123,2874,Neota,8771,2
2707,5,15,124,28,2419,199,209,145,2305,Rawah,7745,2
2873,195,7,108,-15,1500,219,246,162,2652,Commanche,6101,2
3126,60,8,127,23,2780,226,224,132,3489,Rawah,7746,1
2753,52,8,516,5,1572,225,223,132,2125,Rawah,7746,2
3145,25,11,60,3,3216,215,216,137,785,Commanche,7202,1
2406,355,13,108,22,511,198,217,156,1299,Cache,4704,6
2752,17,7,192,89,2546,214,225,147,6785,Rawah,4744,1
3039,140,4,351,0,3363,226,238,147,895,Commanche,7756,2
2847,100,20,390,129,2496,249,208,78,339,Commanche,4703,2
3001,45,3,626,82,5243,220,232,149,5409,Rawah,4744,2
2858,53,35,510,227,815,216,144,35,722,Commanche,7757,2
2962,112,13,134,30,4380,242,225,109,5295,Rawah,7745,2
3013,313,23,573,67,2940,151,215,201,484,Commanche,7757,1
3435,347,16,797,66,2491,188,212,162,1343,Commanche,7756,1
2634,185,27,120,55,1822,214,247,149,1262,Commanche,2705,3
2942,270,2,309,16,1648,214,239,163,1181,Rawah,7746,1
3208,12,18,631,190,4521,199,201,135,2312,Rawah,7745,1
2938,292,24,124,52,5184,146,227,218,1233,Rawah,7745,2
2657,129,18,60,-12,2975,247,226,101,6331,Rawah,7746,2
2745,135,22,124,39,1440,248,225,93,2467,Commanche,4703,2
3164,9,18,351,126,3513,196,200,137,1680,Commanche,7755,1
3123,45,12,256,33,3704,223,214,123,4262,Rawah,7745,1
3184,23,12,256,69,5247,212,214,136,2636,Rawah,7201,2
3175,196,16,390,33,2308,215,252,166,840,Rawah,7201,1
3071,17,11,510,72,2841,211,216,141,1860,Commanche,7756,2
2556,76,13,0,0,900,236,216,109,277,Rawah,7745,2
3116,90,14,60,7,2820,241,217,103,3439,Rawah,7746,1
3253,41,9,516,191,994,221,221,134,525,Rawah,7201,1
3159,153,14,1200,192,3059,237,240,130,1851,Commanche,7757,2
3041,149,3,524,74,4504,223,239,151,1530,Rawah,7745,2
3412,40,4,510,-41,866,220,231,147,655,Neota,8771,7
2982,188,18,67,17,1566,219,250,159,484,Commanche,7755,2
3081,83,12,175,33,3321,237,218,110,780,Rawah,7745,2
2515,114,28,379,107,360,254,198,51,1230,Commanche,2705,3
3218,282,16,120,11,1477,174,239,205,2601,Commanche,7757,1
2781,69,28,342,145,1034,236,173,50,769,Commanche,4758,2
2445,157,33,242,49,240,235,224,91,854,Commanche,2703,3
3212,347,6,67,3,5286,208,230,160,646,Rawah,7201,1
3221,29,12,90,27,3423,216,213,132,2334,Commanche,7755,1
3254,299,6,750,-20,2240,203,238,174,780,Commanche,7756,1
2752,86,10,150,17,2652,235,223,119,6642,Rawah,4744,2
2989,128,15,421,45,2644,244,229,110,2591,Commanche,7702,2
3233,189,17,277,28,3108,219,250,159,1040,Commanche,7756,2
3042,38,3,255,9,1523,219,233,150,2759,Rawah,7745,1
2462,338,7,510,156,966,205,230,164,1121,Cache,2717,6
2798,117,4,0,0,3755,227,236,143,3137,Rawah,7746,1
2979,337,19,95,37,1471,176,211,173,1292,Commanche,7756,2
3218,159,13,0,0,4392,233,242,137,2197,Rawah,7202,1
3347,72,2,457,56,1932,222,234,149,2942,Neota,7202,2
3093,323,2,60,13,6919,213,236,161,2847,Rawah,7745,2
3351,296,9,541,11,3290,194,238,183,1682,Rawah,8772,1
2929,20,13,150,13,4723,210,211,135,3503,Rawah,7202,2
3043,168,9,319,42,1473,228,244,148,600,Commanche,4758,1
2538,303,16,180,46,342,174,230,196,743,Cache,4703,2
3382,272,9,365,6,2991,197,243,185,1973,Rawah,8772,1
3407,181,17,201,52,2376,224,248,152,3360,Neota,7756,1
2809,96,17,408,66,1634,245,214,93,577,Commanche,4758,2
3287,191,30,361,142,2608,202,246,157,960,Commanche,7757,1
3090,54,19,95,15,5273,227,195,93,2903,Rawah,7201,1
3266,201,22,402,104,469,204,253,174,1082,Rawah,7201,1
2981,330,15,108,25,4265,183,220,176,362,Rawah,7745,1
2936,31,12,443,23,4743,216,213,130,2967,Rawah,7202,1
3206,276,13,404,71,283,184,242,198,2404,Commanche,7755,2
3240,134,19,564,124,2550,246,228,101,2689,Commanche,7757,1
2878,108,12,242,35,1991,240,226,115,2407,Rawah,7745,2
3174,329,6,201,-23,95,207,233,165,1657,Neota,7202,1
3310,20,9,592,129,1261,214,221,143,2510,Rawah,7202,2
2991,0,10,309,6,4563,205,221,153,2820,Rawah,7202,2
2855,240,25,162,39,1200,164,251,217,90,Commanche,4758,2
2850,131,17,335,48,1031,245,228,105,2184,Rawah,7746,2
2995,24,9,268,17,5172,215,220,141,6112,Rawah,4744,2
3109,318,33,192,80,3054,118,191,203,2777,Commanche,7700,1
2971,57,13,127,-2,1589,228,212,115,1481,Commanche,7757,1
2696,50,11,0,0,2640,225,216,124,579,Commanche,7757,2
2775,45,8,0,0,2215,223,222,134,1266,Commanche,7202,5
2864,202,34,342,-42,2228,183,246,174,1613,Commanche,4758,2
2613,165,15,255,42,2777,232,244,139,2045,Commanche,4704,2
3294,0,11,469,104,2737,203,219,153,2315,Commanche,7700,7
2725,59,13,162,36,1698,230,211,112,1682,Commanche,4703,2
3306,320,4,360,83,3031,209,236,165,3210,Commanche,7756,2
3165,94,7,0,0,4448,231,230,132,3113,Rawah,7202,1
2687,273,18,42,11,1651,171,242,210,1194,Commanche,4758,2
3014,135,15,30,6,3986,243,232,115,2522,Rawah,7745,1
2942,236,25,85,22,2906,169,252,212,1057,Commanche,4758,2
2867,84,27,150,-28,5402,246,182,47,4345,Rawah,7745,2
3174,156,30,552,174,760,238,228,98,1449,Commanche,7709,2
3000,32,3,124,5,2764,219,232,150,1500,Rawah,7745,2
3263,14,7,270,105,4960,213,225,149,1627,Rawah,7745,1
2562,22,10,300,118,466,214,218,140,1092,Commanche,4704,2
3118,117,24,192,55,806,253,209,70,470,Commanche,7757,2
3257,211,16,256,62,1050,205,253,180,484,Commanche,7756,1
3070,159,31,395,89,1921,235,227,98,1419,Rawah,7745,1
3007,333,4,60,5,5314,210,234,163,2393,Rawah,7202,1
2147,322,13,30,-3,957,187,227,179,713,Cache,4703,3
3020,124,17,666,199,162,247,225,100,750,Commanche,7756,2
3237,63,28,552,71,883,232,172,54,1724,Neota,7757,1
3050,191,13,417,85,1369,219,250,162,541,Commanche,4758,2
2495,287,14,313,81,95,179,238,199,666,Cache,4703,3
3254,100,16,272,21,1959,245,215,94,1396,Rawah,7745,2
3150,24,24,67,27,3851,199,180,107,1263,Rawah,7746,1
2059,112,37,190,124,212,253,174,0,376,Cache,2702,3
3234,169,6,0,0,4587,225,243,152,1003,Rawah,7202,2
3079,23,7,108,10,2227,216,225,145,2271,Commanche,7756,1
2080,5,23,270,22,785,183,188,135,900,Cache,4703,6
3435,52,25,0,0,3305,224,178,74,2503,Rawah,8708,7
2942,107,21,60,16,1637,250,211,79,1552,Commanche,4758,2
2892,72,18,618,141,638,238,202,88,2353,Rawah,7745,2
2888,331,5,228,-4,3254,208,234,164,3907,Rawah,7202,2
3245,25,10,633,169,1113,215,219,140,1994,Commanche,7757,2
3034,82,12,319,8,1150,237,219,111,2688,Rawah,7745,2
3018,16,11,671,22,3964,211,217,142,4529,Rawah,7745,2
3070,8,7,42,-4,1124,212,227,152,1680,Neota,7202,1
2540,36,8,228,16,2561,220,222,138,2547,Commanche,4704,1
2752,126,4,60,-4,1908,227,237,145,2791,Rawah,7102,2
3234,330,16,708,93,285,181,220,177,2084,Commanche,7757,2
2834,303,12,242,81,1434,188,234,187,1320,Commanche,7756,2
2884,311,11,228,58,2656,191,232,181,2301,Rawah,7745,2
2943,94,15,524,62,1961,243,216,99,2685,Commanche,7755,2
2577,7,10,85,3,1812,208,220,149,1959,Commanche,2703,6
2968,233,7,0,0,5600,208,247,175,2178,Rawah,7101,1
3175,342,20,569,118,3750,176,207,168,1717,Commanche,8772,1
3112,57,16,60,8,2872,229,205,104,1323,Commanche,7202,1
2938,173,6,300,21,4981,224,243,154,2658,Rawah,7746,2
3545,63,11,127,52,1509,230,218,121,1168,Neota,8776,7
2991,323,10,153,13,5060,195,230,174,6047,Rawah,7102,2
3076,17,6,153,12,2686,215,226,148,1761,Commanche,7756,1
3058,51,10,1290,189,2856,225,218,126,1195,Commanche,7755,2
3314,11,14,499,102,2821,204,211,142,2240,Commanche,8771,7
2500,44,20,258,98,738,220,191,97,778,Commanche,4703,2
2290,8,19,127,39,484,195,199,137,553,Cache,4703,3
3172,14,15,541,38,4392,204,207,137,3247,Rawah,7745,1
2918,150,14,60,16,3316,237,239,128,1781,Rawah,7746,2
2823,338,17,150,26,1742,181,214,171,2395,Commanche,7757,2
3399,73,13,180,2,2259,235,213,107,3621,Rawah,8771,7
3043,122,9,67,-1,2702,236,233,127,560,Rawah,7202,2
3007,101,27,210,30,450,252,194,52,1289,Rawah,7746,1
3178,111,21,234,54,819,250,213,81,690,Commanche,8772,7
2949,315,8,228,40,1064,199,234,174,2894,Rawah,7201,1
2573,58,6,272,28,446,224,228,138,1180,Rawah,4201,2
2713,308,3,85,4,1914,212,237,164,4266,Rawah,7202,2
3414,197,15,458,102,4272,215,252,167,2998,Commanche,7757,7
3123,128,8,335,100,2885,234,235,132,1172,Commanche,7756,2
3228,68,17,90,38,2099,235,205,96,2343,Rawah,7745,1
2950,48,13,616,2,957,224,212,120,641,Commanche,7755,2
3275,41,21,379,140,1410,217,188,97,2287,Commanche,7757,2
